# D_real	D_model
1436.8215	1437.3639
1688.9106	1553.4246
1535.7731	1459.8719
2100.9798	1868.1515
1918.7212	1882.9782
1222.5036	1235.5687
1819.0291	1801.2554
1736.8558	1561.6875
1301.7327	1254.6282
1837.1051	1757.8862
1574.6247	1593.9589
1292.7451	1216.3865
1815.5509	1837.4656
1972.0218	1972.0426
2469.0217	2542.8930
1525.7788	1521.9123
1981.3919	2115.7063
1151.7574	1095.2287
1365.0150	1441.5679
3308.8723	3258.0701
1947.5082	1973.7138
1111.4909	1113.3158
1320.4965	1346.1033
1743.7764	1818.7141
3213.1886	3248.6648
1455.0979	1422.3706
1865.7031	1785.9460
1447.4764	1531.9958
1110.5084	1216.4078
1574.5422	1539.6678
1077.3170	1164.8528
918.2423	887.8440
1794.3196	1826.5010
1506.3755	1546.9047
2381.7764	2232.4502
916.4093	891.5077
2536.1412	2550.9369
1560.3823	1604.7604
2089.9883	1846.3329
1981.0805	1781.8908
669.7126	686.8493
1893.8009	1804.5545
961.7687	931.5374
1509.7043	1455.8939
2681.0515	2697.5582
2164.7420	2104.9539
2029.8756	1816.2690
2126.9746	1968.6366
1467.7319	1428.5272
1558.2808	1555.7593
2098.9054	1855.4051
1743.3548	1643.1805
1423.8265	1380.5332
1827.0684	1649.7654
1028.8231	1077.0952
1832.5744	1670.8232
892.9810	942.3863
1791.7064	1716.0047
2175.1016	2169.9544
1121.3951	1176.3737
1263.3919	1311.7080
1721.5937	1679.8821
1328.1849	1513.3995
997.5510	1045.0842
1653.2154	1592.8550
1170.5306	1181.2311
1129.0709	1146.1243
1208.2595	1150.1187
1443.4171	1363.1691
1710.6589	1993.4879
839.4212	906.2268
1622.7027	1773.6612
1316.1132	1318.6808
1764.8669	1677.5810
1098.5277	1190.3815
1296.4791	1498.5186
1708.1818	1712.4100
1171.7679	1257.4073
976.1235	1053.0712
1509.8692	1794.4478
1048.9914	1025.6081
833.2767	873.0206
1439.5951	1387.1110
1176.5483	1319.6276
1166.6276	1339.3577
1330.5608	1427.2635
915.5720	905.7334
1258.7367	1288.7277
1079.9745	1084.7507
1153.1834	1143.3346
1126.6641	1138.1626
1818.0451	1706.4188
901.7494	897.3940
1222.2549	1157.8575
848.3973	874.3066
1171.8443	1215.0144
726.3835	767.4627
876.9379	953.5790
1094.1307	1084.4086
1035.9648	1003.0334
1748.5034	1635.1278
1034.6280	1090.0505
1359.4297	1324.8366
1085.9148	1037.4748
1179.3227	1133.8761
1608.7532	1568.3950
1683.0371	1581.7247
1694.1393	1596.5413
1842.2603	1653.4385
1344.5218	1180.7595
1119.4213	1031.9133
1984.1661	1769.1701
527.3121	490.6414
1123.0610	1003.2607
1600.6361	1442.1484
2628.4362	2431.1551
1359.5286	1180.7443
1313.6034	1237.8607
1143.7032	1038.4638
1238.6557	1171.1921
838.2195	742.8466
3084.2338	2969.3033
1660.5930	1536.1094
1659.1422	1559.9635
1943.3911	1754.6276
1365.6980	1191.3904
1498.8886	1429.6293
1829.9929	1691.1937
1381.3997	1312.6348
1477.2579	1408.8779
1593.1230	1497.4578
1066.2021	1050.3933
1283.7309	1168.2483
1350.1959	1194.9782
1393.0154	1328.3614
1395.1011	1247.5412
1405.5191	1229.8764
1489.7564	1364.2679
1341.8897	1296.2388
1260.0393	1177.0913
1378.6501	1448.7571
1133.1889	1053.7519
1389.0724	1317.8505
1472.6351	1445.6279
2347.5560	2253.5328
1249.0596	1156.4043
1123.1153	1257.8271
1605.8711	1530.5443
990.6124	896.0056
1729.2877	1601.9326
1778.3647	1624.4396
1436.9412	1374.4868
1974.3685	1824.6994
957.5625	949.3018
1521.3570	1609.2433
1186.8884	1141.4548
1308.9263	1275.1412
1212.0235	1393.8264
1166.0364	1323.3102
1399.8293	1341.0149
1236.1545	1256.7506
1354.0631	1389.9237
1204.3438	1190.9043
1490.9276	1377.4662
951.1136	942.7640
1320.1341	1660.3777
1149.8487	1113.6934
1360.2915	1424.1840
1125.9192	1139.1251
1212.0512	1351.2246
933.6332	974.0488
865.6645	896.2042
1105.3873	1235.6164
1213.6227	1214.3554
1313.7306	1398.0390
1679.3180	1702.6606
1221.1179	1349.4347
1087.6980	1028.6117
1702.8579	1771.1412
1211.6976	1142.0048
1203.9975	1162.3730
953.1112	908.4388
1277.2541	1286.3273
1163.5566	1090.6526
1002.6390	1024.7439
1412.7392	1338.5503
1582.5141	1664.9012
1438.7373	1543.0713
1022.2172	1048.5776
1869.1292	1802.6974
2125.7846	1990.0209
2051.3013	1926.6230
2076.8370	2080.2709
2203.9031	1967.3416
2272.8746	2027.3890
1833.5070	1666.3040
2223.6551	2055.4722
1857.5570	1659.4505
1572.4325	1367.6739
2553.3923	2261.0407
1891.0000	1749.9263
2187.8421	2081.2708
1443.5737	1357.8947
1784.4369	1575.5850
2366.6966	2116.7600
2208.7127	2063.1677
958.9244	1023.3025
1783.4231	1739.4384
3002.4428	2925.3220
1342.5357	1313.6137
1225.9845	1199.9050
1056.7223	1014.5225
928.8487	921.3647
1121.2573	1153.0204
1095.4739	1117.2887
1296.0741	1249.8364
956.5746	1015.6855
1328.5609	1140.7695
1816.8076	1859.9726
1624.6994	1563.3611
1914.6699	1873.0710
1209.9033	1132.8950
1396.0118	1343.9948
1505.7095	1468.2919
1565.2303	1495.7560
1075.4673	1076.0455
1355.9373	1322.4315
1354.5239	1393.3901
1302.0219	1328.9037
1681.1032	1623.9532
2200.2788	2100.2024
1818.9720	1758.2426
1680.4032	1736.9016
1239.4507	1262.8111
1969.6759	2025.1701
2022.3739	1861.4231
1880.4361	1899.5926
1735.4112	1702.0808
2160.3738	1987.3012
991.3501	982.7619
1361.6317	1377.3888
1564.0700	1564.0911
2324.2313	2324.1108
2511.0050	2289.0142
1756.6960	1591.4619
1760.0000	1756.9644
1912.0361	1729.6367
1902.9808	1848.7885
2099.3859	1811.8631
1573.9400	1547.4036
1796.4262	1659.1691
1149.8522	1086.0184
925.2891	1011.9254
2302.3536	2180.5252
1741.5947	1688.7528
2272.7393	2133.9138
1067.1190	1019.6676
2318.2664	2127.0658
1143.9847	1044.5257
1393.0158	1284.9700
1472.0635	1445.3411
1630.6554	1684.0003
959.8463	897.8123
809.8142	828.3767
956.2385	987.5181
989.3316	939.2183
1645.3632	1538.5860
938.3757	948.0607
1511.4149	1567.3072
1562.8995	1658.3006
1968.4306	1915.8961
1979.9189	1988.4222
1197.2038	1352.4640
1447.2926	1569.7325
1000.3664	990.2404
1285.9269	1223.4594
1388.7602	1354.0805
1109.9108	1052.3303
1585.1921	1539.4665
1198.6559	1130.1040
1594.5065	1504.4624
1380.4467	1235.4691
1106.6982	1120.5405
1137.7289	1092.8161
1144.5829	1112.3938
1456.5984	1361.0077
2042.0100	1796.0657
1787.8316	1631.6283
1605.1819	1499.4035
929.1550	914.4665
1144.0909	1102.7983
971.6435	840.0934
1873.5581	1557.2639
1341.0343	1271.6737
2242.4910	2099.0922
993.0594	883.0923
1031.1348	905.9200
1456.6691	1711.6182
1144.3998	1035.3154
1249.2590	1081.5549
1452.9412	1303.8715
1175.1783	1042.9578
1175.9490	1091.7317
1011.1414	900.8440
1791.8256	1573.7398
1036.9696	895.5719
1495.6697	1472.7939
1259.2522	1196.4594
2249.4324	2177.1550
1512.8232	1430.5167
1979.2819	2031.6830
2003.5434	1811.8104
1798.5936	1718.7926
1700.2562	1492.8315
979.7581	909.6895
1390.2129	1423.8950
854.6631	878.5477
1732.7444	1848.4182
864.5056	876.8729
1567.2048	1491.0570
2129.2731	2318.4691
1424.2279	1613.8634
976.4988	1063.2897
1242.9461	1163.2945
1089.8541	1100.5317
1887.8085	2047.6086
1624.5236	1518.9618
1307.2169	1548.4202
1296.0760	1225.9245
1936.3375	2079.7185
2500.9706	2496.3459
1851.3989	1959.5880
1622.4888	1660.7426
2011.3868	1923.2785
1686.0199	1694.3642
1521.6156	1541.6433
1706.1281	1742.0135
1968.6424	2086.3655
1367.1430	1340.7722
2868.5658	3158.6731
1724.5773	1839.2512
1579.7661	1639.1519
1950.2792	1925.5501
2070.2799	2068.8782
1437.8606	1264.7731
1194.8694	1138.1120
977.9601	968.9979
1713.5682	1492.3709
1111.3870	1026.1145
1018.6697	930.3327
1350.2252	1350.9648
2391.4389	2207.1507
920.7041	864.9561
1184.4378	1032.0891
1470.0558	1406.6872
1341.6624	1345.0108
1469.7408	1592.8252
1256.8305	1471.7663
1378.3933	1521.2544
1206.1816	1423.6752
1350.9508	1287.3780
1326.0720	1463.5693
1268.7017	1374.2285
1358.0769	1420.5488
1267.7401	1314.4261
1322.3472	1548.3840
1337.3732	1433.6241
1466.2561	1574.0413
1157.1741	1127.3016
1377.5079	1577.9426
1416.8151	1592.5297
3679.3493	3936.9799
1088.4255	1406.4747
304.7524	317.1656
1332.7442	1636.3520
1324.5981	1227.0958
1378.5097	1590.1981
1305.6914	1655.7231
2672.2745	2928.7391
2431.8257	2780.1450
1240.2173	1291.8611
1367.7306	1703.4844
879.5914	975.2502
1523.4809	1696.3272
1624.5489	1976.0617
1964.6941	2163.1942
1279.6964	1347.1425
2495.9151	2331.8079
1412.9013	1474.2500
3103.9388	3025.2512
1738.6969	1582.8136
1884.2702	1769.3462
1003.1640	1019.7269
2009.5499	1878.5273
1573.2451	1460.8402
1782.6385	1720.5708
1901.6740	1876.9049
2101.4633	1974.9008
2316.3197	2163.1542
1929.6621	1768.3905
1555.0055	1614.6727
1859.8836	1744.2523
2157.1240	2061.6261
1738.5017	1623.3715
2050.9980	1855.2504
1744.2752	1735.5362
2256.6311	2093.6972
2175.7877	1930.4075
2157.3669	1946.8508
1809.8152	1645.7728
2312.9687	2202.5324
1790.4689	1721.4018
1025.4501	1001.1558
1338.3135	1222.4369
1145.1533	1147.4541
1496.6559	1561.1198
807.8156	906.5545
1377.6690	1302.0841
970.1608	1045.6586
1573.3903	1532.4157
1150.7007	1209.7442
1069.9766	1031.1159
911.8465	972.9661
1326.2447	1710.1763
1414.5126	1310.6945
1383.9140	1314.3242
1171.8379	1423.0727
1980.7428	2031.3924
1414.0838	1466.5988
1436.4637	1353.7426
1303.1531	1458.3456
1098.2928	1267.2119
1082.2698	1047.4536
1271.2258	1174.5821
838.2708	774.4217
1461.5783	1437.5305
2039.3322	1843.6768
1108.5811	1195.4526
1317.4802	1239.5931
1197.4256	1101.3151
1651.8938	1639.0366
1740.6461	1704.9431
1556.9332	1530.6339
1043.0201	1060.4640
1239.2022	1157.8834
1348.3542	1283.9023
1765.1309	1682.8595
2292.6729	2121.3644
2123.1882	2220.4900
1691.2838	1613.5876
1961.0665	1942.8052
1446.3406	1536.7004
1831.6566	1817.2328
1313.9524	1318.5117
1870.6044	1807.3024
2087.0062	1968.2058
1698.7725	1603.7556
2046.5307	2003.4083
1950.0731	1987.5344
1380.7248	1535.4094
1510.7058	1659.4412
1816.7033	1777.9092
1570.0306	1671.0545
1235.4728	1382.1885
1364.3698	1545.1265
1659.4665	1724.5336
1696.4056	1762.8616
2168.2825	2260.2141
1262.0452	1348.2318
1849.2690	1725.5637
1791.9208	1839.7269
1458.3672	1526.6214
1529.4349	1607.0622
835.4023	821.3635
1958.7011	2048.1501
1723.3163	1645.0681
1622.3132	1605.4295
1727.6073	1779.7775
1793.3541	1863.4036
1581.1518	1588.8537
1503.2325	1495.8576
1716.1436	1680.0976
1631.0601	1529.3907
1595.3761	1568.8728
2117.5979	2238.6612
1651.4145	1556.1619
1727.1277	2000.1860
1617.8878	1546.0191
1533.8996	1574.8505
1477.5158	1587.3566
1427.3738	1506.9798
891.4825	838.0268
1637.4135	1556.4996
1511.1568	1519.9234
956.1161	940.4377
1191.1360	1254.5541
1281.2689	1405.5778
1714.9318	1642.4308
1272.5435	1169.2335
1077.7008	1039.0832
1177.3135	1221.1445
2929.8737	2853.0855
1291.7848	1145.2825
954.4606	921.5308
1073.1025	1047.0817
944.9143	926.8943
1196.5530	1247.0485
1567.4368	1522.8467
1127.0284	1030.1306
948.8909	943.2895
1211.6208	1122.1399
1106.3295	1237.8857
1110.0311	1017.1126
959.2466	985.8879
1106.4845	1143.5860
1080.7599	1108.6997
1291.6443	1264.6758
1643.1105	1583.0951
1598.6078	1625.8807
1565.2265	1447.8253
1572.3991	1662.6127
1551.8892	1633.1770
1654.1904	1651.6501
1781.2723	1918.3967
1527.4577	1410.4074
1657.3557	1687.8371
1556.3377	1475.9285
1231.9899	1147.9116
1742.2095	1845.0244
1527.9738	1409.6461
1682.4916	1622.7243
1900.0363	1826.8391
1313.6876	1355.7208
1497.0050	1637.9313
1670.0147	1692.1670
1657.0172	1593.4632
1624.9849	1531.8042
1500.6922	1479.8297
1207.4572	1211.6757
1451.0069	1261.6446
1126.8900	1080.5499
1044.6435	1095.6729
1218.6948	1082.3105
1206.4340	1027.2526
1147.6005	1148.2260
2707.8063	2747.0493
1484.0128	1444.0862
1041.6525	973.6344
1184.1284	1176.5721
1202.8275	1336.5373
1077.2354	1010.2782
1408.4136	1185.7504
1487.7056	1702.3745
1097.0793	949.4093
1139.8118	1108.1570
1119.5575	1094.0603
1150.8293	1270.9166
1327.6626	1144.0546
1130.3212	1043.4534
1324.9034	1340.0142
1425.9748	1568.4263
1286.0875	1246.1015
1517.4689	1762.0956
1091.2969	1046.2844
1135.1251	1217.9877
1354.5623	1440.9521
1123.0574	1128.1232
823.2163	855.6354
1375.6918	1367.9828
1408.6895	1465.5784
1575.4019	1850.1189
1157.4381	1152.3363
1247.3067	1142.6224
1840.7699	1641.7597
998.4924	966.2065
1079.9051	1123.0450
1276.8477	1331.9189
1119.3516	1099.9500
1240.6023	1242.8037
1065.1160	1089.4361
1386.1731	1550.4409
1346.5148	1320.5283
1482.8607	1561.3401
1878.8206	1809.6875
1299.1640	1346.5055
2260.0500	2519.6942
1083.2825	1068.1095
1006.2614	1028.8100
2805.7899	3222.7707
1474.9390	1677.4978
1479.3975	1554.1303
1389.4110	1474.6108
958.6689	1025.7534
1716.9921	1851.1745
2293.0558	2074.5453
1848.1464	2020.7996
1230.5170	1431.9962
1411.0670	1508.7508
1462.3136	1551.6672
1782.8006	1660.4599
1679.4240	1621.6307
1605.3722	1575.0384
1479.2086	1487.1799
1077.3653	1046.0531
936.4700	1048.0281
1104.2989	1094.9995
1599.2992	1578.9307
1346.8255	1498.8919
1376.5264	1343.4296
1045.1498	1223.2375
1353.2014	1408.9737
1670.5541	1591.6416
646.4147	631.3058
1556.6615	1713.2959
1095.1005	1129.0385
1384.8162	1454.6797
1558.9952	1806.7734
1829.2936	2247.0494
1733.5879	2104.3533
1666.7555	1846.5611
1453.6633	1820.5450
1504.3304	1862.0687
1736.6810	1883.8941
2711.8872	2965.4957
1797.8559	2224.9656
2498.1915	2606.2490
2389.1488	2499.1110
2809.9552	2769.8179
2189.6228	2387.8459
1678.0024	1809.3405
2848.7880	3033.3086
2231.0997	2111.9252
2493.9202	2267.0677
2030.1606	1866.6288
2435.9733	2236.0615
2626.2285	2551.3024
2744.7337	2617.9742
2335.0358	2215.3618
1152.7571	1132.7573
2150.3846	2026.5382
1798.0837	1768.0090
2075.5838	2010.6210
2117.8036	1983.8745
2652.2225	2575.8732
2644.9346	2546.6592
2427.1469	2272.2102
2714.8575	2633.0784
1154.4795	1221.2412
1957.4989	2009.2541
1131.7014	1035.3038
1781.3812	1669.4104
1084.9465	1048.9342
1165.9048	1142.8543
1429.1113	1289.7775
1138.9539	1154.5636
1195.3832	1144.9830
1040.2495	984.8629
1332.0484	1216.3622
1163.0731	1216.2434
1316.2203	1152.2261
822.3667	768.8680
1307.7267	1172.8670
1172.4820	1160.5649
1242.9831	1110.5476
1123.1919	1330.4759
1489.9661	1469.0987
1501.3381	1329.2088
1381.9577	1402.3063
1402.5940	1365.2417
1560.9718	1792.0555
1024.2646	989.7373
1142.2867	1153.7903
1347.3574	1302.2039
1325.8001	1398.0057
1347.3956	1219.5237
1316.6522	1189.5218
1507.7450	1591.9840
1493.1869	1604.1627
1443.6561	1459.1748
1846.7864	2065.5651
1354.1665	1338.1891
1213.3948	1368.1491
1228.7685	1318.2864
1542.9469	1690.9083
1485.5312	1351.6967
1516.5609	1398.0343
1588.4414	1602.4893
1476.7661	1365.5215
1144.6807	1111.2156
1327.3089	1305.5206
1415.7016	1355.1240
1465.7189	1488.4636
1324.9026	1432.7400
1322.0132	1205.6977
1119.5638	1055.1806
1472.4510	1468.9408
1545.7037	1605.5594
1275.0537	1201.8307
1169.4960	1196.5814
1552.2870	1582.1884
1439.9531	1398.0436
1446.4740	1442.6895
1334.0195	1340.6006
1426.7018	1446.0730
1760.4832	1775.0690
1185.1532	1149.4103
1862.3155	1699.8085
1518.0840	1388.8798
1551.8705	1765.3450
1123.3739	1103.0884
1712.0821	1747.7119
1157.8536	1085.7693
1006.5520	937.5783
828.0870	826.9813
1188.6732	1101.1158
1985.9856	1895.6334
1346.9840	1195.4982
1469.4145	1292.3231
1182.8931	1074.2388
1170.8685	1099.0787
2439.8303	2220.1649
1696.3514	1939.7487
1246.4823	1164.4016
1537.8956	1465.9499
1603.3755	1753.9353
1634.1808	1460.5396
1577.1414	1786.2760
1035.5284	947.7790
2041.0625	1821.5224
2533.5779	2464.7718
2210.2342	1992.4164
2933.9257	2952.8818
1833.9872	1713.2171
2793.1371	2934.3899
1836.5634	1749.3124
1927.7440	1802.1482
2040.3000	1937.0297
1075.9080	1233.1423
2506.1524	2496.1490
2236.1467	2137.0213
1475.5921	1597.3228
2360.3398	2295.5172
1099.2497	1120.2495
1106.0145	1000.0685
1037.2729	974.8108
1762.4874	1806.8204
1208.2591	1275.7927
1337.2797	1287.3399
1206.7531	1312.2782
1263.4924	1172.6905
1082.5585	1217.5837
1086.3015	1030.9355
1361.9347	1271.7405
1015.8154	1001.5902
1798.5186	1761.2728
1276.4294	1260.9516
1165.1914	1313.9783
1289.6112	1546.7168
1773.0598	1725.2151
1070.0271	1015.2852
1830.7283	1783.3710
1015.6584	1008.4146
1161.3186	1237.3076
1110.8636	1031.5595
1935.8510	1798.5174
2100.3088	1869.5764
1080.1602	1051.7476
2044.8567	1870.6846
2672.3761	2620.1195
1753.1717	1735.1657
2239.2626	2079.0438
1225.2759	1228.1734
1901.7597	1810.3743
2119.9094	1857.2830
1553.7007	1614.6687
1543.1555	1627.0003
1784.1810	1686.2642
1178.5444	1195.5643
2108.7304	2028.4460
1929.3299	1829.7404
966.3576	999.4884
1302.5801	1245.3522
1301.1299	1333.8602
1241.2292	1220.6097
1791.0047	1761.2737
984.9162	893.2861
875.4896	1022.2216
1035.0768	992.8348
1177.7313	1393.0294
1099.2356	1066.5013
1134.2583	1141.0819
1151.8021	1067.2146
1082.3664	1070.9776
845.3295	865.6963
2265.8135	2297.8187
1212.4669	1279.1337
1087.9072	1096.2965
1166.5522	1107.2416
1076.6160	1140.1697
1651.6413	1570.5251
1543.7289	1524.8282
2093.3010	2311.7314
1593.2505	1572.6602
1831.7516	1702.8323
859.4522	918.6082
988.4513	1041.9549
1126.9681	1092.7246
1247.1957	1155.9939
1304.8448	1213.2992
1050.5622	948.9942
1163.0082	1108.1647
957.8622	980.7538
980.2433	1030.8070
986.4274	1071.9706
1688.9778	1668.7357
1182.8170	1156.0575
1688.5917	1660.5171
1557.1121	1553.8813
1788.1862	1814.3010
1416.7265	1361.5811
1513.5372	1607.1721
1335.7810	1446.5805
1189.1901	1144.0538
2021.5039	2142.0285
1443.7167	1359.2498
1810.1005	1993.7558
1250.0292	1321.8362
1236.7983	1351.8217
1565.6705	1546.5339
1611.9591	1698.8705
2045.9340	2239.1114
1333.0285	1411.6115
1360.1103	1401.0239
881.8668	911.3874
1133.5347	1096.9918
1473.6984	1485.3077
1546.1565	1451.5096
1598.5021	1604.0876
1330.0417	1227.2025
1908.6430	1696.5238
1389.2955	1256.2002
1394.0133	1240.2310
1327.0041	1194.8975
1031.4892	923.5892
1069.8804	995.9031
1404.7192	1308.6837
1212.1691	1096.3613
1125.6483	998.4979
1379.5198	1426.9268
1790.0508	1591.1967
1392.0948	1364.7179
1344.7160	1159.8991
1591.1870	1717.6053
1534.4256	1485.4168
1204.1487	1272.8244
1461.5724	1605.4199
1475.2203	1642.9656
1746.8480	1735.9528
1135.6417	1072.3162
1188.7195	1149.3455
2112.2294	2163.5254
1370.2405	1421.1861
1505.7560	1489.4754
1339.1367	1430.6579
1819.8255	1792.2899
1244.7297	1334.3961
1133.5453	1199.7054
1165.7718	1127.8422
1319.2593	1547.6401
1133.8174	1167.4130
1300.9831	1462.9624
1292.5866	1224.1569
1849.6173	1924.9795
1164.8056	1185.0603
896.3476	883.9440
1226.9621	1160.1405
1701.4773	1731.1877
1309.8779	1209.7041
1315.8191	1262.3902
1151.3887	1060.5117
2009.8264	2109.5326
1435.2951	1346.2734
1128.6643	1123.1353
1578.6105	1377.3384
1543.1743	1431.1904
986.1582	910.9671
1164.0430	1179.3095
1682.4990	1745.4458
1743.9570	1584.1045
1398.1127	1285.5197
859.9413	838.6930
901.6568	914.8923
1615.6578	1830.3232
2112.9248	2142.9340
1991.2787	2170.0302
1551.1644	1644.5993
1387.8678	1402.5505
1351.9094	1365.2238
1129.7991	1160.6054
2984.9323	2987.9721
1440.4968	1460.4106
1686.3552	1764.7467
2950.6191	2915.5792
1944.9830	1868.2342
1899.4189	2050.7981
1321.1166	1458.4835
1111.1814	1298.4102
1317.5417	1452.6410
1097.6912	1180.0161
1198.4786	1140.0364
1276.7521	1275.0204
1128.2704	1188.7607
1038.7276	987.5647
1398.5557	1373.1981
1178.3484	1330.3105
1254.9506	1255.2330
964.6087	929.4461
1932.7431	1856.1350
1704.0299	1965.3610
1583.8889	1857.8781
1535.9743	1559.6355
1094.1924	1114.5142
1193.0976	1239.3357
1237.0174	1189.5995
1408.6561	1384.6054
1858.7248	2026.7866
1825.4019	1813.6673
1307.4162	1352.3291
1646.3046	1607.6103
1304.1952	1287.5380
1804.4362	1728.9905
1076.9786	1030.3859
1649.6339	1602.9838
1448.7822	1511.0662
1670.5098	1949.7036
989.3129	929.1130
1385.3018	1310.1229
941.3203	870.6285
1124.4052	1188.1608
1128.7108	1062.7874
1278.0712	1214.3299
1061.7740	1008.9257
831.4445	803.1220
1178.4388	1123.5604
1000.4774	998.4057
1087.0662	1014.7960
1000.4374	977.2052
1044.9890	933.7098
2351.5650	2222.1476
1031.9855	1049.1959
1371.3180	1301.4895
1736.9090	1683.0520
1860.7017	2009.1180
1234.7623	1179.0640
1162.8960	1050.4137
916.1763	817.9603
1149.1614	1069.4274
2962.0130	2764.5419
1335.4486	1245.6320
1095.1119	1121.5320
1238.5968	1130.4220
1204.8282	1236.9717
1190.8325	1087.8745
946.9805	1025.9172
1282.2090	1232.1729
1354.5287	1519.3041
787.5443	771.0052
1302.2135	1265.6247
901.2647	946.1284
979.7428	936.3263
1386.0498	1338.8361
1900.1937	2098.0765
894.2885	831.1269
1632.1758	1864.9995
1961.8191	1814.0471
1089.0101	1043.8079
1170.5110	1090.5920
1901.6398	1824.4026
1708.0855	1690.0852
1695.9525	1687.0696
1737.1905	1661.5457
1300.4730	1261.4575
1081.1105	1063.7138
1673.8187	1641.1816
743.5294	735.9273
1120.6186	1159.2096
2434.2233	2398.5963
1042.6687	934.7133
2779.9245	2746.2270
2362.0152	2449.7218
2661.7273	2813.5582
1360.1048	1408.8183
3488.0482	3448.1191
2139.8970	2274.2280
2549.0912	2461.8816
3307.2987	3298.1555
1611.6901	1785.0975
1455.3948	1499.6236
1954.8102	1947.2506
2481.3049	2308.2021
2365.3579	2459.5095
1517.9177	1694.3028
1698.5626	1815.0380
1915.6171	1997.9945
2107.6627	2091.0416
2601.2337	2318.4305
1218.5926	1113.1451
619.8048	574.6921
980.5320	1136.3908
1241.6070	1221.8502
2164.9982	1943.0322
1079.8384	1053.9464
1488.3390	1311.4191
2087.2796	1855.8273
1588.1083	1658.0368
1177.8022	1035.6500
2146.5496	2024.8457
1736.5854	1544.9825
1337.1021	1339.0810
1896.4665	1769.3745
2028.5248	1908.7069
808.4145	770.3960
719.0236	635.2196
1033.3213	907.3202
1323.2857	1122.4380
2818.3623	2667.7687
1772.5109	1587.0655
983.4734	995.6656
1195.5940	1093.8167
1406.8792	1252.5853
1614.8483	1394.3784
1117.4641	1073.4058
2254.3525	2008.7523
1217.6173	1158.2193
1278.0188	1130.6675
1228.6676	1121.0098
1141.1788	1050.6926
1190.5075	1178.9088
1009.2423	1106.0909
1183.0655	1055.1374
1274.2590	1400.7416
1012.6880	1008.4696
854.9789	865.0468
1075.7425	1027.0239
1824.4821	1650.1861
2097.8425	1938.6222
924.4306	839.5808
1543.0774	1700.1609
2154.9807	1972.6698
2232.6762	2040.1483
2067.9437	2110.7262
2231.2275	2022.5556
1520.7334	1425.4361
2008.4698	1806.5176
1650.5829	1429.4156
2722.7418	2584.3417
1888.5995	1745.1788
888.4104	930.7271
1764.0210	1860.5271
1837.3816	1952.8950
935.0118	859.5214
1180.9361	1061.6741
2586.5521	2553.6063
2493.6722	2296.5609
1627.3724	1448.3011
2726.4160	2630.7073
1557.4245	1446.0166
1152.0612	1096.6672
1571.1254	1400.9308
2226.1482	2070.5258
1584.4835	1435.1498
1122.6446	1108.0023
1117.7790	1146.8143
1281.4024	1171.1131
1586.2632	1465.9505
911.1723	879.6687
1346.9722	1166.7810
957.5333	899.9411
946.7349	928.9935
1542.6211	1479.6280
1120.3790	1165.8761
1175.8499	1126.4608
1457.3387	1491.3631
1066.6232	1161.5455
1101.1635	1003.7993
1198.5679	1069.5462
1352.3864	1433.3967
1191.1515	1100.6094
1368.3479	1331.4195
945.7547	878.6347
1233.6811	1196.4548
2616.1338	2823.7433
1837.5021	2047.7383
1462.6965	1386.0025
1296.4494	1207.0514
1543.6664	1562.6781
1828.3613	1988.5175
1444.1503	1400.8747
1329.3216	1242.4275
2159.0857	1931.6635
1042.8591	1101.6274
1620.2376	1512.5300
1347.0104	1243.9457
1793.5292	1733.5761
1714.6285	1575.1041
1195.3564	1144.5025
816.0674	794.4249
939.6026	889.3829
1953.0553	1786.5875
2524.4435	2562.6090
1315.2502	1258.5579
1168.4293	1158.8533
1590.1314	1557.3622
1344.2180	1248.0905
1243.2365	1289.5844
1198.5391	1101.1094
1260.2381	1162.6595
1038.8335	1055.1355
1256.6774	1178.1927
1116.9969	1125.9050
1262.2947	1441.5741
1276.9965	1180.4851
1645.2176	1661.9212
1206.0456	1094.7424
1114.7372	1108.0587
1292.0828	1217.6818
1225.1649	1135.9912
1183.4010	1111.2407
965.4268	1043.4146
1828.1466	1664.7192
977.7919	895.7717
1439.9278	1235.9604
2065.6926	2022.7115
1289.3087	1188.1620
1755.7685	1728.0992
1280.3863	1272.5093
1046.6528	1077.2678
2809.6172	2682.8660
1079.3572	989.4701
3034.8066	2791.2934
1435.9443	1261.7409
1237.9103	1161.2980
883.1529	865.7107
1234.3517	1108.7078
964.0213	913.0170
1270.9512	1204.3932
1339.3248	1232.0966
2306.9428	2075.6777
940.7641	965.6542
674.8837	656.2240
1360.7983	1366.9546
1996.9795	2223.1793
1404.8071	1364.1356
1601.2885	1729.1822
1770.4214	1703.2422
1272.1431	1215.3267
1223.2081	1252.4400
955.9477	967.2409
1809.7605	1815.2072
1845.8949	1751.3184
1603.1463	1539.7454
1745.6202	1796.2071
924.5415	898.2962
961.1961	912.7344
1650.4539	1599.9237
909.8187	961.1753
1404.7178	1394.1410
1881.3689	1715.4964
2123.6247	2030.7038
2204.9549	1999.7720
2910.9019	2838.5362
1894.7678	2174.9467
1218.5335	1158.7316
1599.0044	1635.2281
2287.9379	2408.0478
879.0671	919.9832
1298.7848	1316.5717
1375.9782	1253.6503
1406.0498	1321.5949
1034.9986	943.3488
2270.5446	2125.0889
630.4816	615.5217
1808.3006	1788.9483
1719.6046	1668.8628
1380.9211	1288.0140
