# d_ij	D_ij  (Smith-Waterman)
58.0000	865.4455
93.0000	1499.4679
52.0000	695.7442
62.0000	603.8311
84.0000	1280.8341
94.0000	1314.9844
82.0000	1459.4465
114.0000	1041.4183
122.0000	1544.4002
84.0000	1366.8928
93.0000	1591.4911
87.0000	1504.6182
59.0000	640.7027
89.0000	1167.1075
78.0000	925.5917
60.0000	674.9815
54.0000	532.4622
54.0000	715.4551
70.0000	805.4614
106.0000	1734.9571
72.0000	926.1274
53.0000	648.7126
56.0000	807.3958
96.0000	1239.0351
109.0000	1695.3454
111.0000	1663.9916
96.0000	2034.7295
53.0000	706.5041
86.0000	986.9245
68.0000	1117.2538
84.0000	1159.8241
105.0000	1297.5747
78.0000	1382.4920
48.0000	784.8261
91.0000	1343.9628
82.0000	1318.2974
75.0000	1048.9137
81.0000	2069.2134
63.0000	744.4166
87.0000	1399.3842
76.0000	835.3897
83.0000	1111.4585
60.0000	787.9924
75.0000	1038.8628
93.0000	1165.5677
77.0000	1025.4892
77.0000	775.9613
73.0000	1235.4254
54.0000	777.6992
32.0000	533.1304
58.0000	1309.6626
65.0000	908.7552
60.0000	868.6403
50.0000	972.1070
64.0000	852.4248
73.0000	1311.7515
119.0000	1278.2817
85.0000	1102.3883
66.0000	694.7518
91.0000	1405.7297
94.0000	1049.3751
59.0000	1139.9561
86.0000	947.6539
59.0000	1058.4763
102.0000	1343.8765
87.0000	997.3866
99.0000	1595.9035
90.0000	1366.1640
89.0000	1118.9549
117.0000	1800.6899
75.0000	1075.7899
69.0000	1370.2686
51.0000	889.6988
87.0000	1076.2695
111.0000	1229.2453
104.0000	1436.6294
82.0000	1198.2020
91.0000	1262.9410
103.0000	1065.8837
101.0000	1003.7868
111.0000	1110.3855
88.0000	1190.5965
103.0000	1010.3089
86.0000	1319.3013
63.0000	670.8532
94.0000	1464.0464
102.0000	1282.9606
80.0000	1524.9420
128.0000	1166.6345
95.0000	1166.5762
85.0000	1892.4386
77.0000	1710.6174
51.0000	1302.6511
91.0000	2359.1668
85.0000	2066.4356
98.0000	1145.2528
97.0000	1129.9150
79.0000	955.6966
71.0000	611.6371
71.0000	843.5899
65.0000	1273.5195
71.0000	1431.0877
84.0000	1167.2155
90.0000	1172.5528
117.0000	804.6142
96.0000	1529.5333
61.0000	976.5552
49.0000	825.1327
61.0000	876.3356
49.0000	922.6679
77.0000	1261.3247
53.0000	739.8730
38.0000	492.5525
48.0000	1083.2027
49.0000	770.2233
27.0000	433.8709
100.0000	1298.7640
106.0000	1217.8177
14.0000	348.5398
56.0000	740.9103
99.0000	1068.5111
102.0000	1045.3516
117.0000	1247.6810
101.0000	996.5721
105.0000	1502.3914
89.0000	1174.1908
81.0000	1115.6075
87.0000	1165.6981
114.0000	1921.7253
74.0000	1148.7506
81.0000	1621.8693
118.0000	1359.8941
105.0000	1161.2011
105.0000	1217.7734
77.0000	1493.2903
102.0000	1037.3312
101.0000	1356.7269
81.0000	1011.5473
99.0000	1147.7718
89.0000	913.7067
98.0000	1167.8476
82.0000	965.4201
72.0000	888.6237
69.0000	899.8066
32.0000	469.3400
56.0000	655.3747
96.0000	1633.3254
86.0000	1102.3339
54.0000	701.9943
72.0000	870.5378
85.0000	1312.2454
61.0000	773.2296
64.0000	1059.3696
76.0000	1085.8969
70.0000	1244.4999
72.0000	1278.8948
58.0000	680.2676
79.0000	1455.5425
65.0000	1092.8843
83.0000	1803.9479
66.0000	1182.4686
38.0000	623.1469
42.0000	649.8954
73.0000	996.6925
72.0000	1151.1681
51.0000	889.8517
65.0000	868.6933
69.0000	1093.3270
58.0000	970.7296
61.0000	953.5848
46.0000	870.0276
68.0000	851.1028
60.0000	608.1349
70.0000	950.2736
73.0000	1051.2792
69.0000	867.8456
78.0000	968.2954
87.0000	851.4341
40.0000	840.4094
85.0000	993.6217
80.0000	843.5212
83.0000	990.1778
76.0000	936.4273
75.0000	863.9143
90.0000	1509.4820
53.0000	898.7836
77.0000	1071.7817
73.0000	980.2591
88.0000	1168.3253
72.0000	793.1482
91.0000	923.0103
104.0000	1377.4092
102.0000	1140.9768
59.0000	768.8979
121.0000	1222.2422
104.0000	1953.2486
92.0000	2182.1870
77.0000	1191.1927
60.0000	940.1723
65.0000	1269.7732
65.0000	1011.5355
61.0000	963.4085
106.0000	1582.5789
119.0000	1913.9645
87.0000	1173.5093
77.0000	1264.5901
92.0000	976.7845
88.0000	1318.3687
107.0000	987.3297
77.0000	1331.0101
103.0000	1027.8502
97.0000	1532.4086
102.0000	2249.8453
107.0000	2103.0958
78.0000	1007.9901
81.0000	736.0516
64.0000	819.8610
86.0000	876.5158
98.0000	1452.0152
49.0000	657.0327
56.0000	673.6201
57.0000	925.1703
60.0000	720.7635
60.0000	776.3685
49.0000	656.1555
85.0000	1326.9228
66.0000	931.0811
85.0000	997.2422
96.0000	1401.0296
72.0000	893.1831
68.0000	1560.2525
61.0000	860.6207
82.0000	1155.8599
70.0000	880.3204
75.0000	1238.5039
72.0000	1337.2419
53.0000	806.6201
51.0000	902.7890
71.0000	1530.8024
106.0000	1222.0802
97.0000	1681.0985
95.0000	1568.5267
77.0000	1395.0957
91.0000	1461.7674
100.0000	1316.1900
98.0000	876.3287
101.0000	1184.7244
118.0000	1012.2450
102.0000	997.2984
112.0000	891.1633
107.0000	1357.7143
73.0000	1119.8732
58.0000	745.4985
67.0000	858.7689
97.0000	1235.0595
90.0000	1278.4131
75.0000	909.5076
86.0000	1033.9671
68.0000	1047.3490
72.0000	972.5801
67.0000	1029.5999
56.0000	804.9795
45.0000	657.5561
86.0000	1188.4343
103.0000	1367.1854
106.0000	1293.1156
108.0000	1592.3618
102.0000	1162.5455
63.0000	930.6063
78.0000	975.3502
103.0000	1308.7016
91.0000	1126.4830
102.0000	1198.4707
96.0000	1729.9110
85.0000	1293.9011
101.0000	1371.2199
67.0000	930.6621
87.0000	1187.3618
79.0000	1073.3369
71.0000	1070.4037
63.0000	934.8176
70.0000	1117.3397
63.0000	804.3855
88.0000	1147.1896
80.0000	896.2946
25.0000	412.1893
94.0000	1445.6030
84.0000	1177.4481
68.0000	843.4548
87.0000	994.0322
81.0000	910.7953
81.0000	863.7615
106.0000	1526.7600
60.0000	917.1085
49.0000	704.0483
82.0000	930.4902
60.0000	650.5567
75.0000	739.7486
66.0000	1088.8269
90.0000	1435.6615
85.0000	1177.2629
82.0000	1398.8438
124.0000	1189.5932
125.0000	1137.4340
91.0000	1571.4566
133.0000	2183.6382
97.0000	2505.3854
125.0000	1675.1872
103.0000	2768.6683
131.0000	2091.3967
133.0000	2375.5597
106.0000	2246.7817
99.0000	1009.7029
80.0000	724.9248
98.0000	1039.5403
68.0000	1004.1852
89.0000	1093.1221
94.0000	972.4299
73.0000	773.0537
106.0000	1434.5090
76.0000	1825.5892
102.0000	1067.7940
101.0000	1186.1990
81.0000	921.3751
88.0000	893.0689
79.0000	1456.5837
96.0000	1302.4853
89.0000	1472.3030
96.0000	1147.6306
61.0000	572.5277
72.0000	963.1532
102.0000	1237.5928
70.0000	748.4998
75.0000	946.2875
81.0000	747.2911
47.0000	902.2217
71.0000	1114.5421
80.0000	1146.7938
56.0000	917.1020
92.0000	1267.7555
77.0000	796.7810
59.0000	642.6788
87.0000	1480.1878
109.0000	1030.0816
82.0000	1327.4321
72.0000	1193.9883
77.0000	1008.4305
59.0000	951.6281
74.0000	1000.1460
77.0000	1126.0604
69.0000	1148.7437
73.0000	1203.3337
100.0000	1051.3382
104.0000	1755.5968
98.0000	1455.9574
93.0000	1388.6468
92.0000	1682.4185
67.0000	1522.9852
70.0000	752.2845
103.0000	1726.5121
56.0000	852.5069
65.0000	1091.5036
62.0000	858.4940
66.0000	988.6961
78.0000	974.6015
95.0000	1047.8912
84.0000	1064.4078
94.0000	954.7020
69.0000	634.5171
92.0000	979.8714
72.0000	754.9411
69.0000	942.6876
89.0000	994.4586
75.0000	1184.3226
82.0000	966.5816
78.0000	1188.0387
89.0000	1106.5532
83.0000	1144.1136
96.0000	1012.1423
67.0000	1316.1687
90.0000	1313.3453
67.0000	931.0618
74.0000	1136.3538
79.0000	1196.1689
84.0000	1094.7767
58.0000	727.5521
77.0000	1097.6393
57.0000	650.5905
109.0000	1216.7810
86.0000	1012.3399
80.0000	1102.8871
79.0000	859.3137
88.0000	886.1264
79.0000	984.2987
76.0000	1341.0250
83.0000	1105.0774
59.0000	1045.4913
108.0000	1163.1148
83.0000	1681.9263
86.0000	1546.8950
70.0000	1381.6193
95.0000	978.6910
82.0000	890.1393
88.0000	1175.5492
98.0000	1334.3912
80.0000	1061.8004
78.0000	827.5796
73.0000	942.9719
77.0000	827.9010
56.0000	713.5377
116.0000	2344.2969
96.0000	1133.2343
100.0000	1099.5945
107.0000	1173.5127
79.0000	1272.3852
89.0000	1078.0074
101.0000	1047.5400
105.0000	974.2751
84.0000	1071.9347
123.0000	1676.6908
94.0000	919.1975
111.0000	1141.3588
106.0000	1543.7888
128.0000	1925.6718
121.0000	2173.1406
118.0000	1786.9023
117.0000	1937.5830
64.0000	930.7352
94.0000	1116.9047
77.0000	802.1995
85.0000	814.1769
116.0000	1275.0514
67.0000	1039.0130
87.0000	962.8479
78.0000	799.4748
103.0000	978.2985
79.0000	948.0570
89.0000	875.6735
79.0000	1039.4518
122.0000	1605.3947
91.0000	1326.7660
67.0000	878.8424
67.0000	1053.6812
103.0000	1182.5109
87.0000	1356.3790
112.0000	1276.2351
98.0000	1108.2797
72.0000	998.3326
79.0000	895.8013
65.0000	890.7682
100.0000	1661.4066
116.0000	1214.5501
103.0000	1119.9018
69.0000	586.5390
90.0000	1078.1243
87.0000	1200.3350
142.0000	1568.2079
44.0000	804.7186
70.0000	825.9249
69.0000	1083.4334
67.0000	711.4408
79.0000	1310.7570
44.0000	713.0554
81.0000	1414.8823
75.0000	1345.9851
93.0000	1144.0892
87.0000	1130.1841
88.0000	1343.9613
102.0000	1104.1340
87.0000	1061.1070
76.0000	1059.5641
106.0000	1134.9837
61.0000	755.3198
82.0000	1235.4271
85.0000	854.2248
70.0000	788.1447
50.0000	859.7651
75.0000	966.9933
102.0000	1212.1964
105.0000	1005.8728
86.0000	1134.9819
85.0000	866.5402
69.0000	1149.4538
78.0000	1253.8947
54.0000	751.2656
51.0000	740.6835
70.0000	955.7406
109.0000	1747.2870
65.0000	705.7903
96.0000	1307.4907
116.0000	1117.0640
95.0000	1544.4857
108.0000	1703.8486
90.0000	1337.6263
99.0000	1858.7985
62.0000	681.0932
72.0000	853.4237
69.0000	912.9053
100.0000	1521.6754
81.0000	895.6629
81.0000	1005.8290
72.0000	1143.9790
57.0000	987.1150
50.0000	601.8040
96.0000	1099.4471
101.0000	1070.2990
65.0000	996.5761
85.0000	997.7675
48.0000	638.8177
96.0000	1117.6869
64.0000	746.6137
98.0000	1033.5608
99.0000	1140.3070
86.0000	1226.5562
99.0000	1142.5463
73.0000	1105.9240
71.0000	1531.9517
101.0000	1121.5971
100.0000	1107.2543
114.0000	1444.6522
69.0000	1322.5143
96.0000	997.6653
89.0000	1067.0764
69.0000	1259.4046
88.0000	1185.2544
78.0000	876.8078
83.0000	1210.5883
67.0000	645.0147
98.0000	1078.9736
105.0000	1114.1472
80.0000	931.4161
91.0000	1074.2607
91.0000	966.5423
80.0000	938.5350
72.0000	717.3395
91.0000	936.7881
85.0000	940.0447
100.0000	1183.2210
73.0000	707.0926
76.0000	802.6456
66.0000	720.7912
109.0000	1202.8350
68.0000	1368.6066
84.0000	1092.1740
80.0000	853.9274
94.0000	1121.4990
60.0000	1539.1894
91.0000	878.7377
80.0000	949.3535
88.0000	1031.6065
96.0000	1264.5537
106.0000	1169.1279
60.0000	691.7369
84.0000	973.1023
104.0000	1199.9500
70.0000	959.6958
81.0000	1226.2218
60.0000	848.0401
67.0000	1324.9136
93.0000	1904.2951
34.0000	714.3669
68.0000	1201.8752
82.0000	957.6262
38.0000	581.9588
84.0000	1171.5016
69.0000	734.0054
82.0000	1114.1957
88.0000	1270.5274
69.0000	805.9404
70.0000	919.9609
50.0000	779.9026
80.0000	1367.8055
98.0000	1093.8501
72.0000	874.3043
80.0000	1551.8209
83.0000	1194.2043
112.0000	1770.2339
112.0000	1530.5541
116.0000	1255.2657
108.0000	1640.9388
98.0000	1859.7968
84.0000	970.0660
69.0000	922.4771
54.0000	764.0838
93.0000	1104.8964
89.0000	813.4003
78.0000	760.4604
68.0000	634.2334
84.0000	807.8911
79.0000	649.3782
56.0000	925.1422
66.0000	1133.0808
87.0000	954.9346
98.0000	1051.2507
70.0000	834.5298
76.0000	1135.7517
104.0000	1177.4294
92.0000	1121.6951
70.0000	982.6800
87.0000	1072.5017
76.0000	919.6652
70.0000	857.2374
116.0000	1374.0247
81.0000	1300.6537
78.0000	1076.6021
116.0000	1229.5495
108.0000	1432.6926
88.0000	1540.1221
97.0000	1159.0669
91.0000	1175.8146
88.0000	1192.7062
53.0000	788.9309
69.0000	883.2463
63.0000	798.0501
87.0000	1570.9373
73.0000	1204.0980
116.0000	2386.6722
93.0000	1002.8739
98.0000	1336.7827
93.0000	1121.9394
76.0000	1135.4911
86.0000	1176.0136
93.0000	873.8764
98.0000	962.3222
116.0000	1089.7743
89.0000	1467.7180
89.0000	1143.8514
86.0000	789.0323
73.0000	1152.2344
89.0000	882.2811
88.0000	1010.2594
78.0000	1025.2141
64.0000	680.9934
84.0000	1276.5814
70.0000	933.4174
77.0000	815.0951
66.0000	936.0919
84.0000	1037.8786
41.0000	581.1609
72.0000	809.1378
73.0000	1156.2751
81.0000	1006.5446
108.0000	1165.0648
63.0000	687.2641
59.0000	843.5805
73.0000	1104.9217
69.0000	1146.7502
80.0000	1159.1652
88.0000	1194.0888
74.0000	962.1227
88.0000	1069.0725
105.0000	1498.6861
46.0000	625.5270
71.0000	932.8215
64.0000	818.0196
91.0000	1097.2165
73.0000	887.5382
80.0000	1083.4722
133.0000	1829.1473
86.0000	843.4477
81.0000	1473.5820
61.0000	915.8581
58.0000	814.5870
52.0000	669.3011
45.0000	711.6544
70.0000	920.3391
65.0000	808.3489
81.0000	936.4678
56.0000	800.6048
64.0000	733.6293
97.0000	967.6301
91.0000	1451.8747
99.0000	1156.7489
69.0000	808.0916
103.0000	1149.2937
55.0000	696.6348
92.0000	1311.5243
100.0000	1052.4752
115.0000	1593.0788
58.0000	1203.4118
116.0000	1171.4794
56.0000	1315.5151
98.0000	1203.1775
98.0000	1532.4830
91.0000	1376.9866
64.0000	847.4125
55.0000	878.5147
66.0000	905.9625
82.0000	1005.2582
80.0000	1025.8012
45.0000	554.2887
83.0000	1168.4468
97.0000	1256.1194
76.0000	1367.0801
65.0000	938.0085
54.0000	859.4068
54.0000	961.9771
68.0000	1217.5418
32.0000	499.8720
75.0000	1388.3098
72.0000	1035.2140
70.0000	1049.1978
71.0000	1235.9142
89.0000	1099.4017
101.0000	1194.5459
88.0000	1067.9719
66.0000	1135.7253
60.0000	797.5513
66.0000	836.4042
67.0000	891.1274
114.0000	1435.0233
74.0000	1279.2263
70.0000	865.8568
84.0000	1056.7668
81.0000	769.5479
104.0000	1025.2180
65.0000	756.3359
53.0000	725.0462
75.0000	961.5300
98.0000	1682.8512
46.0000	772.6422
89.0000	1631.8566
83.0000	1696.6614
101.0000	1167.4810
71.0000	864.3310
103.0000	1385.2090
82.0000	850.8208
107.0000	1211.4273
87.0000	810.4147
93.0000	1154.3570
81.0000	1492.1381
80.0000	1234.1880
83.0000	979.9857
82.0000	1159.0255
72.0000	1098.9959
58.0000	702.2735
47.0000	638.5390
73.0000	1111.3865
81.0000	1299.3429
88.0000	1202.0815
73.0000	899.3220
66.0000	1003.6075
65.0000	1012.8949
53.0000	865.0341
84.0000	1227.7312
49.0000	763.7722
60.0000	1087.1136
109.0000	1041.5508
72.0000	960.4041
80.0000	987.6173
78.0000	991.3728
87.0000	1075.5631
111.0000	1810.7203
76.0000	983.4836
74.0000	959.8146
78.0000	1019.0427
85.0000	705.0418
57.0000	886.2031
92.0000	1518.2305
72.0000	801.4212
94.0000	1467.8515
101.0000	1233.0856
99.0000	1650.3854
99.0000	1611.9764
86.0000	1396.4140
125.0000	1370.4904
104.0000	955.8326
80.0000	1458.6432
88.0000	1686.3191
108.0000	1258.2035
97.0000	1186.2091
110.0000	1255.9267
86.0000	1112.9726
94.0000	1117.2824
90.0000	1115.8477
108.0000	1228.2150
105.0000	1292.0015
69.0000	1392.7512
97.0000	1390.8458
99.0000	1597.3440
102.0000	914.1860
120.0000	1327.6897
99.0000	1428.7631
61.0000	1519.3170
83.0000	1161.6006
101.0000	1158.0898
47.0000	1180.5406
68.0000	1376.5144
36.0000	659.3542
52.0000	1145.7469
99.0000	1257.0871
80.0000	770.3558
59.0000	643.8789
80.0000	931.5772
78.0000	962.7336
96.0000	1011.8933
72.0000	947.8270
70.0000	741.5282
81.0000	925.4988
52.0000	607.7269
84.0000	1288.0016
49.0000	643.3382
58.0000	690.5824
104.0000	1103.6974
88.0000	1319.4999
68.0000	869.6827
94.0000	1024.7692
126.0000	1512.6652
113.0000	933.2631
75.0000	962.9226
66.0000	827.1953
80.0000	1014.0513
85.0000	1373.8865
70.0000	969.2430
74.0000	1149.2084
89.0000	1443.2172
80.0000	1455.5975
74.0000	2204.9063
97.0000	1219.9787
122.0000	2046.1515
80.0000	1717.6787
75.0000	1403.4372
81.0000	1307.2490
108.0000	1304.0936
89.0000	960.6227
106.0000	1003.0653
61.0000	1153.7123
76.0000	737.2055
100.0000	908.1454
86.0000	1324.3142
86.0000	1103.1355
105.0000	1020.5352
78.0000	1528.7446
99.0000	1096.5528
88.0000	1351.1388
105.0000	1521.4795
92.0000	1338.7606
66.0000	747.2991
50.0000	745.5253
55.0000	828.0556
56.0000	775.0432
73.0000	965.2254
116.0000	1241.6264
85.0000	994.3259
105.0000	1048.7650
109.0000	1283.0542
79.0000	1155.3372
89.0000	1091.4852
69.0000	761.5327
80.0000	1261.1392
87.0000	1196.8542
64.0000	638.5452
53.0000	526.1521
83.0000	1081.9741
96.0000	1114.5133
85.0000	1026.5184
61.0000	1028.2004
52.0000	559.6320
70.0000	917.1041
88.0000	945.9493
70.0000	826.6099
89.0000	1221.9182
80.0000	1204.0498
52.0000	685.1482
92.0000	1215.1675
91.0000	1050.0076
84.0000	989.3715
49.0000	622.4307
66.0000	854.6391
71.0000	907.1604
62.0000	839.8238
87.0000	1602.4344
59.0000	895.7790
74.0000	1083.9705
87.0000	1814.8069
95.0000	1601.9151
71.0000	1233.9741
59.0000	822.5351
70.0000	1163.4982
47.0000	884.6491
66.0000	977.9918
99.0000	990.0848
86.0000	1119.5160
85.0000	921.7397
105.0000	1029.7514
91.0000	1296.8994
88.0000	1221.4483
100.0000	1273.1740
75.0000	1179.3100
93.0000	913.4528
103.0000	1040.4787
80.0000	1201.6971
96.0000	1437.3559
89.0000	1268.3012
44.0000	705.3907
73.0000	1187.0350
92.0000	966.7347
92.0000	1191.9077
93.0000	1242.8467
94.0000	1262.2947
93.0000	1034.8391
79.0000	858.6012
81.0000	1196.1221
104.0000	1367.6184
99.0000	1260.7950
95.0000	1259.6746
72.0000	912.6993
97.0000	1759.2760
96.0000	1216.4506
88.0000	1444.7283
85.0000	1253.4097
48.0000	588.5372
94.0000	1337.0206
39.0000	610.0131
57.0000	759.6710
51.0000	901.1925
65.0000	741.6603
73.0000	791.9318
92.0000	1087.9687
90.0000	816.2573
100.0000	1038.1772
66.0000	844.5709
103.0000	1371.4037
57.0000	724.2403
92.0000	1194.8774
55.0000	659.6090
60.0000	939.1315
106.0000	1687.3506
80.0000	987.7449
43.0000	476.9696
71.0000	929.6171
46.0000	616.3895
47.0000	666.1742
92.0000	1101.6769
96.0000	1663.1861
72.0000	1001.3810
97.0000	909.3536
84.0000	927.2044
74.0000	697.5271
73.0000	1102.3702
99.0000	1305.8683
59.0000	837.7231
89.0000	1170.9705
90.0000	1057.9471
104.0000	1754.9359
61.0000	759.7815
51.0000	700.1743
71.0000	780.5255
99.0000	1573.5222
98.0000	1358.3593
88.0000	1478.7779
66.0000	821.3306
70.0000	887.4548
77.0000	853.1799
77.0000	1013.9369
99.0000	1270.1984
61.0000	767.1271
91.0000	1285.9938
102.0000	1891.4714
61.0000	834.3117
58.0000	878.8925
77.0000	986.4543
71.0000	841.6341
59.0000	939.4914
79.0000	977.1571
90.0000	869.4803
103.0000	971.0180
96.0000	904.8050
114.0000	1198.5558
93.0000	1457.6680
89.0000	666.8943
82.0000	1402.8243
102.0000	1242.6778
92.0000	993.4566
92.0000	1150.2139
96.0000	1232.6005
101.0000	1227.0306
58.0000	618.5564
64.0000	1275.5767
95.0000	1164.1082
83.0000	1058.6652
71.0000	759.2970
101.0000	2047.6963
96.0000	1474.3392
63.0000	826.5809
69.0000	751.2629
74.0000	1029.8951
59.0000	605.3131
52.0000	657.4314
59.0000	609.1404
84.0000	1040.1673
58.0000	856.3224
99.0000	1021.2796
106.0000	1099.6599
85.0000	994.4385
61.0000	818.6306
84.0000	887.1370
84.0000	980.0796
75.0000	816.3798
78.0000	979.8551
97.0000	736.6492
117.0000	1255.2434
93.0000	2062.7312
72.0000	797.9373
63.0000	517.6447
93.0000	791.9116
109.0000	1296.8500
100.0000	1120.5695
111.0000	1646.7435
67.0000	825.0551
69.0000	687.2001
69.0000	843.8934
132.0000	1437.2571
86.0000	1317.6661
83.0000	1022.5830
102.0000	908.8960
94.0000	1071.9384
85.0000	976.7354
102.0000	1049.8800
100.0000	1166.3584
77.0000	1202.6953
75.0000	1019.0329
65.0000	972.1296
77.0000	1181.0148
90.0000	1133.2220
56.0000	1130.3805
72.0000	1020.1529
57.0000	759.0336
53.0000	1049.9048
64.0000	926.6456
90.0000	1884.9265
105.0000	1260.3317
78.0000	780.3076
98.0000	1010.5306
83.0000	867.4676
106.0000	1388.0389
92.0000	1514.8690
97.0000	1605.4445
88.0000	1543.2991
65.0000	783.6300
56.0000	805.2329
81.0000	851.8051
58.0000	700.3256
78.0000	770.4129
63.0000	742.3395
80.0000	965.8861
99.0000	1654.4377
104.0000	1117.4077
119.0000	1218.1084
75.0000	652.3097
98.0000	1820.2494
63.0000	789.7873
60.0000	922.0846
80.0000	1169.9556
56.0000	672.7228
62.0000	756.6452
87.0000	1140.4648
71.0000	833.4579
74.0000	1004.6273
49.0000	619.5837
72.0000	843.3860
103.0000	1262.3233
87.0000	922.8326
70.0000	1185.7673
102.0000	1404.7477
113.0000	1815.6817
93.0000	1316.6123
90.0000	1160.3241
101.0000	1230.8420
91.0000	1327.1157
59.0000	894.5010
98.0000	1406.3570
83.0000	1016.6553
73.0000	896.3772
63.0000	830.7467
87.0000	1453.6341
96.0000	1439.7430
99.0000	1147.4371
109.0000	1165.4887
74.0000	1100.7052
46.0000	498.0040
68.0000	1038.0559
67.0000	835.8828
45.0000	620.1774
101.0000	1229.2876
113.0000	1241.2977
92.0000	1089.7963
68.0000	885.9007
97.0000	1124.9800
63.0000	727.0296
60.0000	846.9380
58.0000	740.8590
69.0000	930.6750
76.0000	1139.5929
91.0000	1341.1562
73.0000	970.5071
83.0000	1054.5463
101.0000	1416.7583
69.0000	1135.9771
80.0000	1212.5626
77.0000	1021.4049
87.0000	1009.2512
83.0000	1404.4401
65.0000	937.4241
73.0000	878.7286
43.0000	732.4398
74.0000	999.3918
59.0000	677.5042
96.0000	1232.1656
94.0000	1349.2739
112.0000	1417.4428
71.0000	1049.0014
55.0000	643.3693
83.0000	956.5208
59.0000	815.9485
64.0000	636.0283
89.0000	1223.5702
92.0000	1205.9303
109.0000	1093.7257
91.0000	2221.3879
106.0000	1480.7647
96.0000	1123.0850
121.0000	1607.4837
52.0000	763.9764
78.0000	876.1415
78.0000	1088.8416
61.0000	726.9635
58.0000	818.1931
49.0000	759.3023
76.0000	1002.7742
58.0000	728.8374
32.0000	409.3556
77.0000	1132.1784
78.0000	1260.6443
68.0000	940.6360
65.0000	1004.0538
65.0000	968.1343
58.0000	1076.2082
52.0000	663.8072
70.0000	1014.7059
68.0000	809.6295
84.0000	1043.2411
117.0000	1584.3598
72.0000	1086.1087
28.0000	554.4006
55.0000	923.3742
72.0000	1070.3271
64.0000	1132.5723
52.0000	855.9556
80.0000	1193.1655
78.0000	933.5245
59.0000	598.0401
119.0000	1964.8114
80.0000	836.2966
86.0000	971.0819
68.0000	867.9147
60.0000	771.5724
45.0000	1003.1012
99.0000	1427.7353
77.0000	1285.4120
71.0000	1026.4560
82.0000	1044.0211
82.0000	1102.6568
83.0000	996.6765
77.0000	1010.0277
114.0000	1247.7804
53.0000	793.4053
106.0000	1358.0545
80.0000	1259.3300
74.0000	1153.3985
70.0000	817.2123
82.0000	887.5382
70.0000	923.3634
63.0000	788.2665
81.0000	888.4796
79.0000	865.8753
72.0000	781.2887
96.0000	1215.2860
106.0000	1050.7026
63.0000	975.5757
84.0000	1048.3969
75.0000	842.1900
101.0000	1159.9845
88.0000	1097.9089
89.0000	877.3756
83.0000	931.5600
103.0000	1155.9394
121.0000	1330.8659
100.0000	919.9152
115.0000	1761.7752
87.0000	894.0582
91.0000	983.0178
94.0000	939.9957
92.0000	2130.4826
83.0000	1808.2710
84.0000	2241.9822
93.0000	1597.8823
78.0000	842.9140
86.0000	1316.7232
100.0000	1458.4471
94.0000	1255.0028
98.0000	1302.7110
77.0000	1182.5887
92.0000	921.9718
63.0000	1122.8054
96.0000	1052.4448
86.0000	889.0917
78.0000	1016.7930
60.0000	689.4520
98.0000	1536.1445
76.0000	1654.9091
76.0000	1159.3395
88.0000	1807.0894
61.0000	1172.7387
74.0000	1469.8612
60.0000	923.5713
89.0000	954.2809
92.0000	1355.4571
104.0000	1401.3750
69.0000	779.0635
88.0000	1579.4467
95.0000	1184.8122
89.0000	1092.8513
110.0000	1666.6949
87.0000	888.1689
80.0000	1101.0813
133.0000	1995.2674
91.0000	841.9857
95.0000	1127.4449
86.0000	787.0781
90.0000	1192.4278
94.0000	1440.8234
83.0000	1077.5621
81.0000	951.6701
91.0000	1031.8314
94.0000	1296.3688
101.0000	1111.2749
92.0000	1028.4279
77.0000	1454.1485
94.0000	991.3950
61.0000	679.7853
49.0000	783.6300
66.0000	1034.4042
67.0000	688.0843
80.0000	890.7974
72.0000	950.7008
56.0000	995.0116
51.0000	638.7519
80.0000	875.7420
86.0000	1391.6307
73.0000	1858.9341
62.0000	834.6041
83.0000	1048.1660
53.0000	698.5957
86.0000	1542.5861
91.0000	1508.1286
64.0000	848.7120
66.0000	943.2285
92.0000	976.1086
56.0000	1083.8598
75.0000	822.1849
126.0000	1990.7024
33.0000	411.4900
97.0000	1259.1950
61.0000	1081.4860
72.0000	1241.8019
99.0000	1281.5257
92.0000	1224.8428
112.0000	1181.9188
118.0000	1182.4382
82.0000	819.8732
80.0000	787.1925
101.0000	1260.4237
57.0000	739.9378
90.0000	1034.4390
79.0000	836.3373
93.0000	1204.1744
81.0000	1102.3883
76.0000	891.7219
74.0000	898.6568
86.0000	878.0273
48.0000	770.3973
72.0000	809.2910
101.0000	997.6111
81.0000	767.9818
87.0000	892.9793
72.0000	755.4284
73.0000	727.3266
91.0000	1179.2523
85.0000	1351.9098
80.0000	970.2330
131.0000	1979.4636
75.0000	953.2408
98.0000	1270.0756
75.0000	1076.3252
90.0000	1116.6593
59.0000	1120.2910
87.0000	951.3801
96.0000	1313.1626
66.0000	822.5764
108.0000	1115.4730
74.0000	953.5974
107.0000	1012.0652
89.0000	1115.5931
87.0000	946.7861
89.0000	1004.9219
81.0000	1100.7579
60.0000	753.0737
59.0000	986.9043
83.0000	990.5695
102.0000	1133.8254
101.0000	1210.1256
91.0000	1186.8698
77.0000	833.7266
79.0000	984.5425
62.0000	1147.9617
88.0000	1064.9845
90.0000	1196.8208
60.0000	916.2794
77.0000	1327.0162
69.0000	1107.0700
